20260924233941584|Climber/Position|Double|403.8056640625|fc1559ac12e6c383cf26af1ce3b2d660
20260924233941585|Drive/Heading|Double|179.8911371630264|e0798f43110465a091c7b10244cc086f
20260924233941586|Drive/Pose X|Double|1.724389426456764|05f813527d90cb59f9c076bbcfce8293
20260924233941586|Drive/Pose Y|Double|4.190710309655972|ba6a11071665e90c8b73993feb11386d
20260924233941697|Climber/Position|Double|403.83251953125|c2f7032ecb4a6ccd16e6a059121bbc59
20260924233941698|Drive/Heading|Double|-179.96878715337988|fe4c93c7051c0f905a14ef77ab867fdc
20260924233941698|Drive/Pose X|Double|1.6192108986060243|fa4830c495bb9ddb5dfcc38bfba18bed
20260924233941699|Drive/Pose Y|Double|4.190776051879292|5caf64e9a9841713f5478a9b6f231a78
20260924233941807|Climber/Position|Double|403.8447265625|f8ea99d465a1d69092b6edd309ab99f3
20260924233941808|Drive/Heading|Double|-179.9001226025986|13665424bb0c07db5fd88d1537fada75
20260924233941808|Drive/Pose X|Double|1.5499177309721257|613adcf52b6011e99238634583124328
20260924233941809|Drive/Pose Y|Double|4.190693750636075|637d6815f6b9151b9fcbda4b1f8bd424
20260924233941917|Climber/Position|Double|403.8505859375|d57491eeae81a684ca6105d7fca5db32
20260924233941917|Drive/Heading|Double|-179.8726567822861|b60d4726f5dbe9e13199c4486cd92cff
20260924233941918|Drive/Pose X|Double|1.517688642655433|7e7e64334c084bdfaf9eaf0e06aee208
20260924233941918|Drive/Pose Y|Double|4.190630219196133|3f118f681574daeb0b3cf57cd5369c71
20260924233942028|Climber/Position|Double|403.853515625|3bd559dc1635c4a14d286fd8c4ef7451
20260924233942028|Fuel/Doing|String|SHOOT|11bea0acf644a74fcf04ce1417bdf307
20260924233942029|Fuel/Roller RPS|Double|-12.75390625|9dc89dd2cf4580f27ada70f280d03d0e
20260924233942029|Drive/Heading|Double|-179.85343070806735|4557afadc1f6476f1d9262b1b4182f02
20260924233942030|Drive/Pose X|Double|1.5157022927918817|828039ce3f2c0bd23e01e4a7af9117f8
20260924233942030|Drive/Pose Y|Double|4.190625817751484|a8d80629dc27f6d841956dfca2b5ae96
20260924233942139|Climber/Position|Double|403.8544921875|a38bad7803f5d7638ec3cd17e6b01ebc
20260924233942139|Fuel/Roller RPS|Double|-43.853515625|f62ed2218692d0c1f1c41e58a3df1e82
20260924233942140|Drive/Heading|Double|-179.8506841260361|1a74badc8e6cb7bdb7a05b5b631334f7
20260924233942140|Drive/Pose X|Double|1.5158441748043139|f2ac3d6b1a8fc85b0cf08f0bf500640d
20260924233942141|Drive/Pose Y|Double|4.190626182272585|5b190ccdfc840296ef483857a189b291
20260924233942248|Climber/Position|Double|403.85498046875|cd66cee5ef2cf56c043c5d4d492e23bb
20260924233942249|Fuel/Roller RPS|Double|-63.7890625|7ad25889c6b4241998fbc19861f13eca
20260924233942250|Drive/Pose X|Double|1.5158550888042306|7915acf82d10df1bdc7d6cad3881552d
20260924233942250|Drive/Pose Y|Double|4.190626210715119|95f6ffda5dc9926f2755ea55d9843aa3
20260924233942358|Climber/Position|Double|403.85546875|cab33e446c160997245f33d5bc7bceea
20260924233942359|Fuel/Roller RPS|Double|-68.55078125|d76af7f6388554ca5fc30e9afe304114
20260924233942466|Fuel/Roller RPS|Double|-69.576171875|3d5128493a11e1f6e50414db9311eb8a
20260924233942574|Fuel/Roller RPS|Double|-69.794921875|b7d6cfdf5cc582455bda280bd8badc5e
20260924233942682|Fuel/Roller RPS|Double|-69.84375|808c4fc7d21c36ac7d7cabf48907a1a8
20260924233942789|Fuel/Roller RPS|Double|-69.853515625|58f26eae0b39534b99c90b5fe659fa7c
20260924233948001|Climber/Command|String|down|a45e2cc4017c2471d2e8eb221af3f5da
20260924233948002|Fuel/Doing|String|stopped|a99bd659f8f5e5da1eb8bc8972a962fe
20260924233948002|Fuel/Roller RPS|Double|-51.376953125|182e19f29e7e36cc5e841aa6f38492f2
20260924233948107|Climber/Position|Double|403.2900390625|1e60809d8f71bf3fb4cac0158a3dd086
20260924233948108|Fuel/Roller RPS|Double|-11.0546875|65a5339366dbe3ac058d2eb67b05ec22
20260924233948213|Climber/Position|Double|401.59228515625|ead3fd8fe0589b59397da45da1d9a135
20260924233948214|Fuel/Roller RPS|Double|-2.37890625|e0ecc295dc8eacf29290c1fdf7fca7d6
20260924233948320|Climber/Position|Double|398.8798828125|f944b68372e22740ce8933c8eb2dfbbf
20260924233948321|Fuel/Roller RPS|Double|-0.513671875|16c9a2537a8e302af08be3afd7804b36
20260924233948426|Climber/Position|Double|395.6103515625|564a14d58c9109b8dec3c43a5e717aa4
20260924233948427|Fuel/Roller RPS|Double|-0.11328125|d94143590924296fede3aa6317abe3f3
20260924233948535|Climber/Position|Double|392.08251953125|52fce079761a5379e960ac9d9a86d22c
20260924233948536|Fuel/Roller RPS|Double|-0.025390625|6642804b44c71c987e557e5e81e9bb9c
20260924233948642|Climber/Position|Double|388.43505859375|22c719f1b4d72cae2d7b773ae01cfc03
20260924233948643|Fuel/Roller RPS|Double|-0.005859375|33aa3e12a458035e2e09f8733518b7af
20260924233948750|Climber/Position|Double|384.73193359375|e903b3d4014d4a43e89ccd2f37fdd64c
20260924233948750|Fuel/Roller RPS|Double|0.0|a223dea08aaae01651365c769f9a9774
20260924233948857|Climber/Position|Double|381.0029296875|cbda15c0de6ed2c27fa4d63fffd62e35
20260924233948964|Climber/Position|Double|377.26220703125|3211ef45332a8f81e3d47dcca67c1ff8
20260924233949071|Climber/Position|Double|373.515625|b56fca4ccc2dfd5db56d5975fa2f3212
20260924233949177|Climber/Position|Double|369.7666015625|5094b7a1cb5cdc0656f5243642334d6d
20260924233949283|Climber/Position|Double|366.0166015625|98adee9a910a5f7d128fb53272cf5e0a
20260924233949391|Climber/Position|Double|362.265625|1ec7cf18e2618471879b049c6c38dc53
20260924233949501|Climber/Position|Double|358.5146484375|b19993162d8ead33b8a6f0523306a26f
20260924233949608|Climber/Position|Double|354.763671875|e398bcf9638eba39d1b53e7360d5b594
20260924233949717|Climber/Position|Double|351.01220703125|044fb7ef1398c0ed152d0f5bdc1e7bd2
20260924233949829|Climber/Position|Double|347.26123046875|94f3d53fa93d827367331191570df705
20260924233949949|Climber/Position|Double|343.509765625|c7ba496db173085a0bd963d85d0aa93f
20260924233950059|Climber/Position|Double|339.7587890625|28dbe82680a7f9b54734bf1a5a784496
20260924233950166|Climber/Position|Double|336.00732421875|6ed1f58aaf0319930167bea5b954dcdc
20260924233950273|Climber/Position|Double|332.25634765625|6401ae6491ab3f327bfe30fc7a756389
20260924233950379|Climber/Position|Double|328.5048828125|5dbd5d4186fc750a48f7dd06550ef7a1
20260924233950487|Climber/Position|Double|324.75341796875|3985a650c3e6e8e4284a95bf3d8a32fa
20260924233950596|Climber/Position|Double|321.00244140625|1b583afe0d5359a2f59a56593f8c9c36
20260924233950707|Climber/Position|Double|317.2509765625|930eb3088a9d89c5eeffcf39a500002a
20260924233950814|Climber/Position|Double|313.5|64268f22cb893e1b728731743a48a92c
20260924233950922|Climber/Position|Double|309.74853515625|69c66f1c4fc619c85766aba6fff6bd85
20260924233951028|Climber/Position|Double|305.99755859375|e6f13e9c697afc15c800b92105cac2d0
20260924233951134|Climber/Position|Double|302.24609375|d1049c6c19994551c1e6260b9087f602
20260924233951240|Climber/Position|Double|298.4951171875|8c818e8e22814d2f65db02c35a0f4a91
20260924233951346|Climber/Position|Double|294.74365234375|aa56221ba82ba5fa042fb3776d27be3d
20260924233951453|Climber/Position|Double|290.9921875|cad7bd6ed19109faeb661023521e7514
20260924233951559|Climber/Position|Double|287.2412109375|c882eb9dac46fe61d250fbea0bc5920d
20260924233951664|Climber/Position|Double|283.48974609375|4b3139703711b387d20af795b67cb6b4
20260924233951772|Climber/Position|Double|279.73876953125|898d73cc9dae153a87322d92547f0fee
20260924233951878|Climber/Position|Double|275.9873046875|df3a13fef35ce8bfffd20b43f63857bc
20260924233951985|Climber/Position|Double|272.236328125|2c18a283d34f80821ed7ae38ea98550c
20260924233952090|Climber/Position|Double|268.48486328125|159b3dbbc6b3326538183bbec5707737
20260924233952196|Climber/Position|Double|264.73388671875|c51fb95dd88bf714c7259007126fa87e
20260924233952304|Climber/Position|Double|260.982421875|e1da745e72d0758c62361f550a1a1cdd
20260924233952410|Climber/Position|Double|257.23095703125|c777fd845b605ec86013b647555a5579
20260924233952516|Climber/Position|Double|253.47998046875|d1970b79e68b08eeda081df1dbac6cc0
20260924233952622|Climber/Position|Double|249.728515625|4f6e78b9978de20802150682008ae177
20260924233952728|Climber/Position|Double|245.9775390625|9791d787593f78ddc8cd56352a4c83e4
20260924233952835|Climber/Position|Double|242.22607421875|d6ab598085fbbc3c6de2b68defa4d6f8
20260924233952943|Climber/Position|Double|238.47509765625|f576cca9cc1f50fea08255bdea9abb19
20260924233953049|Climber/Position|Double|234.7236328125|8444aa51bfe78dc3be3c1f821c43e561
20260924233953155|Climber/Position|Double|230.97265625|ba59b1ba7cc354dc6a65c344a49041d8
20260924233953262|Climber/Position|Double|227.22119140625|ca7972a7f921fb4fbe046e7f59b7e2f8
20260924233953369|Climber/Position|Double|223.4697265625|53416a0e64658ac69e7e66334df9c804
20260924233953475|Climber/Position|Double|219.71875|b67b374533c1f893ec04165c28bde50f
20260924233953581|Climber/Position|Double|215.96728515625|1d30a990a521770a4b0c44625ba5068f
20260924233953687|Climber/Position|Double|212.21630859375|8578124f4f37c35e985df31aa377b1b5
20260924233953794|Climber/Position|Double|208.46484375|921db872a5abd2be384dd26257bd52c1
